experiment_id,makespan_attempt,makespan,zones_attempted,zones_solved,total_waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,attempt_wall_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx42-seed42-1761041211520,0,222,2,1,7,13,294,119,0.000000,0.153000,0.311000,0.248000,0.028559,78.856000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx43-seed42-1761041211721,0,179,1,1,1,2,20,9,0.000000,0.014000,0.061000,0.047000,0.008279,61.699000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx44-seed42-1761041211922,0,163,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,63.700000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx45-seed42-1761041212070,0,207,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,61.377000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx46-seed42-1761041212219,0,169,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,58.225000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx47-seed42-1761041212371,0,130,3,2,7,13,239,103,0.000000,0.099000,0.265000,0.205000,0.019626,57.730000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx48-seed42-1761041212521,0,167,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,65.125000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx0-seed42-1761041212672,0,179,3,2,6,12,188,82,0.000000,0.106000,0.240000,0.182000,0.017610,71.885000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx1-seed42-1761041212822,0,191,4,3,10,18,335,142,0.000000,0.139000,0.401000,0.305000,0.031462,74.924000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx2-seed42-1761041212972,0,206,1,1,2,3,28,15,0.000000,0.021000,0.078000,0.058000,0.009309,68.210000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx3-seed42-1761041213124,0,205,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,83.605000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx4-seed42-1761041213329,0,198,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,62.013000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx5-seed42-1761041213475,0,215,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,69.126000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx6-seed42-1761041213624,0,156,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,61.075000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-2_scen-agents10-idx7-seed42-1761041213776,0,199,1,1,1,4,22,9,0.000000,0.010000,0.080000,0.056000,0.009416,71.715000,1
