experiment_id,makespan_attempt,zone_attempt,waiting_attempt,waiting_budget,zone_positions,segment_count,agent_count,start_t,end_t,cnf_clauses,cnf_variables,mdd_build_ms,cnf_build_ms,attempt_wall_ms,lazy_iterations,lazy_total_wall_ms,lazy_solver_wall_ms,lazy_solver_reported_ms,applied_waiting,extended_window,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx63-seed42-1783520088645,0,0,2,2,6,2,2,143,148,62,22,0.000000,0.070000,0.445000,3,0.069000,0.050000,0.007937,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,0,0,0,5,2,2,111,113,11,6,0.000000,0.011000,0.403000,2,0.036000,0.025000,0.006792,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,0,1,1,5,2,2,111,114,18,9,0.000000,0.011000,0.460000,2,0.032000,0.018000,0.001899,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,0,2,2,5,2,2,111,116,51,19,0.000000,0.055000,0.409000,2,0.049000,0.041000,0.004843,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,0,3,3,5,2,2,111,119,99,34,0.000000,0.071000,0.135000,1,0.052000,0.051000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,1,0,0,22,2,2,109,115,27,14,0.000000,0.019000,0.349000,2,0.030000,0.019000,0.000666,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,1,1,1,22,2,2,109,116,42,21,0.000000,0.057000,0.410000,2,0.041000,0.030000,0.003809,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx68-seed42-1783520096372,0,1,2,2,22,2,2,109,118,207,55,0.000000,0.107000,0.509000,2,0.131000,0.115000,0.015806,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx70-seed42-1783520099327,0,0,0,0,5,2,2,67,69,11,6,0.000000,0.010000,0.357000,2,0.035000,0.024000,0.007290,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx70-seed42-1783520099327,0,0,1,1,5,2,2,67,70,17,9,0.000000,0.011000,0.379000,1,0.031000,0.024000,0.002167,0,0,1
